nome_pais,year,Country Name,Country Code,Adjusted net national income per capita (constant 2010 US$),Agricultural land (% of land area),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (annual % growth)",Cereal production (metric tons),Crop production index (2004-2006 = 100),Fertilizer consumption (% of fertilizer production),Food exports (% of merchandise exports),Food imports (% of merchandise imports),Food production index (2004-2006 = 100),"NA",Area,Year,Gross per capita Production Index Number (2004-2006 = 100)_Agriculture (PIN),"Gross per capita Production Index Number (2004-2006 = 100)_Cereals,Total",Gross per capita Production Index Number (2004-2006 = 100)_Crops (PIN),Gross per capita Production Index Number (2004-2006 = 100)_Food (PIN),Gross per capita Production Index Number (2004-2006 = 100)_Livestock (PIN),Gross per capita Production Index Number (2004-2006 = 100)_Non Food (PIN),Gross Production Index Number (2004-2006 = 100)_Agriculture (PIN),"Gross Production Index Number (2004-2006 = 100)_Cereals,Total",Gross Production Index Number (2004-2006 = 100)_Crops (PIN),Gross Production Index Number (2004-2006 = 100)_Food (PIN),Gross Production Index Number (2004-2006 = 100)_Livestock (PIN),Gross Production Index Number (2004-2006 = 100)_Non Food (PIN),Net per capita Production Index Number (2004-2006 = 100)_Agriculture (PIN),"Net per capita Production Index Number (2004-2006 = 100)_Cereals,Total",Net per capita Production Index Number (2004-2006 = 100)_Crops (PIN),Net per capita Production Index Number (2004-2006 = 100)_Food (PIN),Net per capita Production Index Number (2004-2006 = 100)_Livestock (PIN),Net per capita Production Index Number (2004-2006 = 100)_Non Food (PIN),Net Production Index Number (2004-2006 = 100)_Agriculture (PIN),"Net Production Index Number (2004-2006 = 100)_Cereals,Total",Net Production Index Number (2004-2006 = 100)_Crops (PIN),Net Production Index Number (2004-2006 = 100)_Food (PIN),Net Production Index Number (2004-2006 = 100)_Livestock (PIN),Net Production Index Number (2004-2006 = 100)_Non Food (PIN),GeoAreaCode,GeoAreaName,undernourishment
bolivia,2007,Bolivia,BOL,1341.55063285077,34.51490815102003,1.5592758379561107,1.1298448940937211,-0.5057856836279768,1733466,103.8,NA,15.308252768274883,10.456015810512124,112.67,NA,Bolivia (Plurinational State of),2007,108.89,101.12,100.32,109.18,121.32,100.47,112.6,104.43,103.76,112.9,125.41,103.96,108.66,100.38,100.36,108.96,121.39,100.47,112.36,103.66,103.8,112.67,125.48,103.96,68,Bolivia (Plurinational State of),28
bolivia,2008,Bolivia,BOL,1471.8419697768727,34.60260315702022,1.1185229528459997,0.8859372997869359,2.615000852066032,2052972,102.85,NA,14.207835013051257,9.359274092106217,112.97,NA,Bolivia (Plurinational State of),2008,108.53,113.76,98.4,108.79,123.21,100.83,114.11,119.45,103.48,114.38,129.5,106.09,107.21,113.33,97.8,107.45,123.25,100.83,112.73,119,102.85,112.97,129.54,106.09,68,Bolivia (Plurinational State of),28.1
bolivia,2009,Bolivia,BOL,1482.6430878781175,34.776146958367946,1.2724857121526234,0.7242392199420042,3.6819163934666648,2378919,122.58,NA,19.6198416915458,9.154396718821399,121.21,NA,Bolivia (Plurinational State of),2009,112.68,131.2,114.58,112.92,109.93,105.62,120.43,140.04,122.49,120.69,117.46,112.97,113.13,131.46,114.67,113.4,109.87,105.62,120.91,140.33,122.58,121.21,117.4,112.97,68,Bolivia (Plurinational State of),28
bolivia,2010,Bolivia,BOL,1545.6710158849253,34.63121942213607,1.0839502857532153,0.6852600159288229,-1.1780630093825835,2133671,114.62,NA,15.264691874597409,7.692569405232106,120.7,NA,Bolivia (Plurinational State of),2010,110.28,119.65,105.76,110.68,116.84,98.76,119.8,129.81,114.91,120.22,126.88,107.36,110.68,119.83,105.49,111.11,116.82,98.76,120.23,130,114.62,120.7,126.86,107.36,68,Bolivia (Plurinational State of),26.5
bolivia,2011,Bolivia,BOL,1585.2214365726588,34.66906674051509,0.7484294747816592,0.6371510654575062,3.055860942955931,1988007,117.48,NA,12.900893292207746,8.038051779516156,123.07,NA,Bolivia (Plurinational State of),2011,110.47,111.35,106.69,110.88,115.95,98.38,121.93,122.75,117.79,122.39,127.94,108.67,111.03,111.4,106.41,111.49,115.95,98.38,122.56,122.81,117.48,123.07,127.94,108.67,68,Bolivia (Plurinational State of),24.6
bolivia,2012,Bolivia,BOL,1597.6270733951897,34.75583864118896,0.5408849409059784,0.5324040509770664,4.149434158437515,2125543,134.37,NA,14.522375239004875,7.312119885278551,135.44,NA,Bolivia (Plurinational State of),2012,119.28,118.6,120.33,119.97,117.77,99.17,133.76,132.82,134.96,134.54,132.03,111.28,120.01,118.86,119.8,120.77,117.8,99.17,134.58,133.12,134.37,135.44,132.06,111.28,68,Bolivia (Plurinational State of),22.9
bolivia,2013,Bolivia,BOL,1646.5650030685101,34.836148804578606,0.47037012064901057,0.5059963802972813,4.685137992391162,2503245,141.81,NA,16.99441223692331,7.232928204639336,138.27,NA,Bolivia (Plurinational State of),2013,121.95,135.03,124.86,122.76,117.74,98.41,138.91,153.61,142.26,139.83,134.07,112.18,120.57,135.6,124.47,121.39,117.79,98.41,137.35,154.26,141.81,138.27,134.14,112.18,68,Bolivia (Plurinational State of),21.4
bolivia,2014,Bolivia,BOL,1666.7476950894186,34.802917012831166,0.48402773602523275,0.4872692487425169,3.820039345338472,2449241,145.69,NA,15.902603337356721,7.529878637517823,142.03,NA,Bolivia (Plurinational State of),2014,122.39,132.07,126.49,123.47,116.44,90.88,141.58,152.58,146.36,142.82,134.65,105.21,121.65,132.4,125.91,122.78,116.5,90.88,140.73,152.96,145.69,142.03,134.72,105.21,68,Bolivia (Plurinational State of),19.9
bolivia,2015,Bolivia,BOL,1714.7855288118285,34.76506969445214,0.5620039585450131,0.5193335473572587,5.116097384023249,2934919,155.44,NA,17.751800921698116,6.939996179496139,147.55,NA,Bolivia (Plurinational State of),2015,125.72,153.97,132.57,126.94,115.79,90.2,147.67,180.62,155.75,149.1,135.97,106.02,124.37,154.99,132.31,125.62,115.86,90.2,146.09,181.82,155.44,147.55,136.05,106.02,68,Bolivia (Plurinational State of),19.6
bolivia,2016,Bolivia,BOL,1780.2671995892838,34.78722422228376,0.6013633901167813,0.6051066625356866,3.133475303216244,2660808,153.92,NA,22.746383029116714,8.533408400531115,146.43,NA,Bolivia (Plurinational State of),2016,122.9,135.05,129.36,124.05,113.55,89.53,146.56,160.84,154.29,147.92,135.37,106.84,121.62,135.58,129.05,122.8,113.62,89.53,145.03,161.47,153.92,146.43,135.44,106.84,68,Bolivia (Plurinational State of),19.8
brazil,2000,Brazil,BRA,7148.395428542716,31.275618738140302,4.7572575244588124,1.9687131803666151,2.7234059715778045,46527202,77.55,NA,23.39186076237031,6.570903864225369,76.96,NA,Brazil,2000,82.74,84.68,82.72,83.13,82.75,75.6,77.59,79.46,77.58,77.96,77.6,70.93,81.7,84.46,82.69,82.07,82.77,75.6,76.62,79.25,77.55,76.96,77.62,70.93,76,Brazil,11.9
brazil,2001,Brazil,BRA,7108.129496204464,31.521965413357517,4.10370110690774,1.351876891497009,5.200340250335202,57125393,82.35,NA,27.628089218716823,5.691852068387833,81.12,NA,Brazil,2001,85.74,97.81,86.65,86.19,84.55,77.67,81.54,93.07,82.41,81.96,80.4,73.9,84.87,97.77,86.59,85.3,84.55,77.67,80.72,93.03,82.35,81.12,80.41,73.9,76,Brazil,10.6
brazil,2002,Brazil,BRA,7283.961844832974,31.809469570981104,3.918623472000954,1.495766278508501,8.020170843099166,50875594,87.29,264.49017226997216,27.919669270544862,6.702757623325205,86.45,NA,Brazil,2002,89.89,87.88,90.63,89.89,88.93,89.97,86.64,84.75,87.35,86.64,85.71,86.76,89.71,87.6,90.56,89.69,88.93,89.98,86.46,84.48,87.29,86.45,85.71,86.76,76,Brazil,8.7
brazil,2003,Brazil,BRA,7262.913131893202,32.1206632097572,4.486823150297162,1.7499137767712316,8.306342175477567,67454329,95.49,315.68480061930563,28.657657397115333,7.010916001705851,94.21,NA,Brazil,2003,95.23,110.61,97.88,96.21,91.77,77.59,92.97,108.05,95.57,93.93,89.59,75.79,95.44,110.51,97.8,96.5,91.78,77.59,93.18,107.96,95.49,94.21,89.6,75.78,76,Brazil,6.9
brazil,2004,Brazil,BRA,7551.474193975316,32.55891861107854,3.9771496208259585,1.7548168839398852,1.9951235927095752,63953364,98.99,322.15815720138,27.996446011702176,4.820528110425688,97.44,NA,Brazil,2004,99,108.31,100.21,98.65,97.43,105.33,97.85,107.12,99.05,97.5,96.29,104.14,98.96,108.24,100.15,98.58,97.44,105.32,97.81,107.04,98.99,97.44,96.3,104.14,76,Brazil,5.6
brazil,2005,Brazil,BRA,7702.624789422127,32.59488280287241,3.8275148374460373,1.5383901512332798,1.1200662055986186,55670925,97.95,269.9376812889492,25.77043106252687,4.359816870256433,99.4,NA,Brazil,2005,99.23,95.23,97.95,99.36,100.91,96.91,99.23,95.29,97.95,99.36,100.9,96.95,99.26,95.25,97.94,99.4,100.89,96.91,99.26,95.31,97.95,99.4,100.89,96.96,76,Brazil,4.6
brazil,2006,Brazil,BRA,7977.521844429445,32.63692639749992,3.704287717895513,1.523360267606335,4.639422729172253,59148978,103.06,261.73700749408624,25.037413895076956,4.481749140686052,103.17,NA,Brazil,2006,101.77,96.46,101.84,101.99,101.67,97.76,102.91,97.6,102.99,103.14,102.81,98.9,101.78,96.51,101.91,102.02,101.67,97.77,102.93,97.65,103.06,103.17,102.81,98.9,76,Brazil,3.9
brazil,2007,Brazil,BRA,8341.906647371174,32.499814552041485,3.781906964363789,1.4194977640543889,3.247001017029504,69441634,112.28,326.5858482707814,26.349152739238708,4.6031442366127076,110.88,NA,Brazil,2007,107.84,109.01,109.73,108.25,105.37,100.61,110.22,111.47,112.16,110.63,107.69,102.87,108.05,109.18,109.86,108.49,105.35,100.61,110.43,111.65,112.28,110.88,107.66,102.87,76,Brazil,3.2
brazil,2008,Brazil,BRA,8563.820201996143,32.722591389950395,3.531257033639998,1.2195722022672315,5.770967210649985,79745466,121.77,309.0089978334988,27.575831099784754,4.371929145757891,116.63,NA,Brazil,2008,113.52,123.34,117.75,113.9,108,106.78,117.21,127.42,121.58,117.59,111.5,110.29,112.62,123.74,117.94,112.97,107.94,106.78,116.28,127.83,121.77,116.63,111.44,110.29,76,Brazil,2.7
brazil,2009,Brazil,BRA,8968.31786705951,32.72737714371858,3.7708539707373805,1.1555295155351168,-3.7286798874337563,70914791,118.93,269.2666125763272,34.20071242928163,5.255824910907936,116.91,NA,Brazil,2009,110.83,111.03,113.88,111.87,106.84,92.06,115.56,115.84,118.75,116.65,111.4,96.03,110.99,111.36,114.06,112.12,106.76,92.06,115.74,116.18,118.93,116.91,111.31,96.03,76,Brazil,2.5
brazil,2010,Brazil,BRA,9337.194187953128,32.71816456771482,3.8518482072371962,1.307032384879059,6.696942485605973,75160152,126.69,324.8686482789037,30.399323571189544,4.621447449151679,123.98,NA,Brazil,2010,116.05,113.81,120.13,117.09,110.72,97.33,122.19,119.9,126.49,123.28,116.57,102.52,116.61,114.16,120.32,117.75,110.71,97.33,122.78,120.26,126.69,123.98,116.56,102.52,76,Brazil,2.5
brazil,2011,Brazil,BRA,9747.120080070486,32.94668431014556,3.5321708801303293,1.4664852618591164,5.63864642473051,77586276,135.56,386.8142739915274,30.502030839196436,4.539570334669853,129.15,NA,Brazil,2011,120.54,118.67,127.23,120.93,111.81,113.53,128.14,126.22,135.25,128.55,118.85,120.74,121.05,119.16,127.52,121.5,111.76,113.54,128.68,126.74,135.56,129.15,118.8,120.75,76,Brazil,2.5
brazil,2012,Brazil,BRA,9927.223539438295,32.97468096968943,3.7950089744246682,1.0929291351941095,-3.082242261023964,89908244,130.91,365.29552332089474,32.19323838570977,4.75733928119721,127.29,NA,Brazil,2012,118.04,130.84,121.77,118.4,113.16,111.57,126.66,140.48,130.67,127.04,121.42,119.77,118.24,131.47,121.99,118.63,113.12,111.59,126.87,141.16,130.91,127.29,121.38,119.78,76,Brazil,2.5
brazil,2013,Brazil,BRA,10249.13894418811,33.447872373518514,3.5315359229947676,1.004192044720146,8.361444021639741,100901726,140.64,434.5299053505074,34.303387191156496,4.881456418105847,136.83,NA,Brazil,2013,124.49,144.13,129.64,125.86,117.76,99.83,134.81,156.17,140.4,136.29,127.51,108.15,124.87,144.9,129.87,126.36,117.69,99.84,135.23,157,140.64,136.83,127.45,108.17,76,Brazil,2.5
brazil,2014,Brazil,BRA,10116.573818377045,33.928481695688276,4.011717721109266,0.9884738151742514,2.7907944153828765,101402184,142.82,484.6181679612992,35.393661398090345,4.9011120845685126,137.01,NA,Brazil,2014,124.83,144.1,130.47,126.05,117.47,102.9,136.39,157.53,142.56,137.72,128.34,112.47,124.14,144.88,130.71,125.4,117.39,102.91,135.63,158.38,142.82,137.01,128.25,112.48,76,Brazil,2.5
brazil,2015,Brazil,BRA,9700.213633444848,33.988782193167374,4.6976305405470775,1.0422309374210383,3.314331451854997,106028113,148.49,449.60095017961885,37.596674119113914,5.15604024019714,140.58,NA,Brazil,2015,126.54,148.7,134.46,128.01,116.19,100.09,139.44,163.95,148.18,141.06,128.03,110.34,126.04,149.56,134.75,127.58,116.11,100.1,138.89,164.9,148.49,140.58,127.94,110.35,76,Brazil,2.5
brazil,2016,Brazil,BRA,9362.924297528141,33.92453344882952,4.812005163985843,1.2444796833253142,-5.224217734714188,84128732,142.65,534.9570207884082,37.29067641660758,7.4008803739950375,136.5,NA,Brazil,2016,122.19,118.2,128.16,123.4,114.4,100.45,135.75,131.39,142.39,137.09,127.09,111.65,121.61,118.61,128.39,122.87,114.32,100.47,135.11,131.85,142.65,136.5,127,111.66,76,Brazil,2.5
chile,2000,Chile,CHL,6129.5169449987725,20.321922075902496,10.274901994869872,1.1608080473705844,7.098550948463966,2589760,81.96,NA,24.676899570417763,7.38228112717442,83.17,NA,Chile,2000,87.32,73.54,86.95,87.03,87.89,93.76,82.52,69.55,82.18,82.24,83.05,88.61,88.31,72.45,86.73,88.01,87.66,93.76,83.45,68.52,81.96,83.17,82.82,88.61,152,Chile,4.7
chile,2001,Chile,CHL,6346.102586589824,20.375719354726858,10.283344721701182,1.1609513260899385,4.305211898643819,3115635,88.89,NA,26.453790328185896,7.360057813035032,89.76,NA,Chile,2001,93.04,86.7,93.11,92.93,92.92,96.32,88.97,82.97,89.05,88.86,88.84,92.11,93.97,85.84,92.95,93.87,92.77,96.32,89.86,82.15,88.89,89.76,88.7,92.11,152,Chile,4.4
chile,2002,Chile,CHL,6440.721977663325,20.933866122529608,9.583643494460413,1.1506632506007568,4.133221501819364,3380192,90.52,96.91335877862596,27.879771726982028,7.966869816070085,89.96,NA,Chile,2002,92.45,92.13,93.69,92.37,90.54,90.82,89.43,89.18,90.63,89.35,87.57,87.86,93.08,91.4,93.57,93,90.4,90.82,90.04,88.47,90.52,89.96,87.43,87.86,152,Chile,4.1
chile,2003,Chile,CHL,6528.3080890721,20.745575646644344,8.38760973171104,1.0576598318337693,1.9997277127557567,3692845,94.2,88.65921057578518,27.95615777491686,7.819534541791806,91.78,NA,Chile,2003,93.81,98.5,96.41,93.76,89.78,87.99,91.77,96.43,94.32,91.72,87.82,86.08,93.88,97.9,96.29,93.82,89.7,87.99,91.83,95.84,94.2,91.78,87.74,86.08,152,Chile,4.1
chile,2004,Chile,CHL,6879.643771000088,21.43149095165495,7.514646135995119,1.1208648523549347,13.24797432109672,3999404,95.67,108.48233735649102,21.647784143297017,6.92991429330756,94.95,NA,Chile,2004,96.2,104.67,96.8,96.12,95.27,98.39,95.14,103.6,95.74,95.06,94.21,97.32,96.09,104.33,96.72,96.01,95.21,98.39,95.03,103.25,95.67,94.95,94.15,97.32,152,Chile,4
chile,2005,Chile,CHL,7356.81078164367,21.364244353124498,5.963897115783793,0.9778768056951387,12.718418226335885,3989070,100.71,95.62152077297617,19.276331087528323,5.807014777895235,99.61,NA,Chile,2005,99.73,103.71,100.76,99.74,98.11,97.15,99.7,103.76,100.75,99.71,98.07,97.13,99.62,103.75,100.73,99.63,98.08,97.15,99.59,103.8,100.71,99.61,98.04,97.13,152,Chile,3.9
chile,2006,Chile,CHL,7530.143914729744,21.24992513562273,4.621617867920053,0.5520810292969471,8.954564639661825,3565734,103.63,103.91928467311521,15.187088859961385,4.102886746477271,105.44,NA,Chile,2006,104.08,91.62,102.44,104.14,106.62,104.46,105.16,92.64,103.52,105.23,107.72,105.55,104.29,91.92,102.55,104.36,106.71,104.46,105.37,92.95,103.63,105.44,107.81,105.55,152,Chile,3.8
chile,2007,Chile,CHL,7994.013829510525,21.158469761621316,5.4416655118149855,0.7692383397344249,2.268417255250199,2855245,96.89,101.05548017601332,15.232383846171604,6.644752815993146,102.06,NA,Chile,2007,99.4,72.16,94.85,99.47,106.47,108.89,101.49,73.73,96.85,101.57,108.69,111.19,99.88,71.85,94.88,99.96,106.45,108.89,101.98,73.42,96.89,102.06,108.68,111.19,152,Chile,3.9
chile,2008,Chile,CHL,8098.327045759665,21.228406224092986,6.008987017981595,0.6176528112364851,6.83164607282383,3302330,99.22,102.02001344186394,19.001010928587235,6.770641609524438,104.86,NA,Chile,2008,101.24,82.46,96.08,101.38,109.24,106.49,104.44,85.13,99.13,104.58,112.68,109.86,101.5,82.32,96.18,101.64,109.51,106.48,104.7,84.98,99.22,104.86,112.96,109.86,152,Chile,4.1
chile,2009,Chile,CHL,8357.607918091602,21.225716360151768,5.359044502385882,0.644198721159901,-5.074339880833918,3125486,101.51,83.73309063658841,20.186867799564308,7.316847800557697,104.56,NA,Chile,2009,99.83,77.63,97.32,100,103.73,121.68,104.02,80.94,101.41,104.2,108.07,126.8,100.17,77.54,97.41,100.35,103.81,121.68,104.37,80.86,101.51,104.56,108.15,126.8,152,Chile,4.2
chile,2010,Chile,CHL,9146.420112834223,21.173264013298017,5.043854840714639,0.6585045672629979,0.9514847921062,3588462,107.4,47.91909090909091,16.771013942108343,7.108321246964877,108.32,NA,Chile,2010,102.46,87.67,101.97,102.63,103.21,131.62,107.8,92.31,107.3,107.98,108.58,138.49,102.77,87.68,102.07,102.95,103.3,131.62,108.13,92.32,107.4,108.32,108.67,138.49,152,Chile,4.2
chile,2011,Chile,CHL,9741.163804581425,21.23513088394603,5.193466306986923,0.6133912182133152,11.007779438771365,3950348,111.5,57.40734513274336,17.704501592200764,7.354120379896923,112.03,NA,Chile,2011,105.09,95.24,104.77,105.3,105.59,133.31,111.61,101.22,111.28,111.83,112.12,141.59,105.27,95.53,104.98,105.49,105.71,133.31,111.8,101.53,111.5,112.03,112.25,141.58,152,Chile,4
chile,2012,Chile,CHL,10291.805936132205,21.18940319694532,5.154554254307079,0.5718988609473799,-3.9969660334851085,3464791,106.94,36.9028813559322,18.696801862608257,7.376253029363045,111.36,NA,Chile,2012,103.32,83.47,99.66,103.51,109,142.46,110.72,89.52,106.81,110.93,116.8,152.68,103.7,83.48,99.78,103.91,109.58,142.46,111.14,89.53,106.94,111.36,117.43,152.68,152,Chile,3.8
chile,2013,Chile,CHL,10580.60487494913,21.224371428181158,5.860364423584628,0.5984768526515146,-0.060717275499172274,4004023,111.09,39.20639166913187,20.80904049547915,7.651769834525482,111.37,NA,Chile,2013,102.66,94.16,102.6,102.84,102.74,135.39,110.99,101.88,110.94,111.19,111.07,146.39,102.81,94.36,102.74,103.01,103.36,135.39,111.16,102.1,111.09,111.37,111.73,146.39,152,Chile,3.7
chile,2014,Chile,CHL,10743.356301823467,21.197742037845124,6.315387131162267,0.6471547787104013,0.18284347373638354,3478752,110.32,38.0777563539094,22.630686928485446,8.382545054186233,111.68,NA,Chile,2014,101.38,81.64,101.01,101.59,101.96,130.3,110.56,89.1,110.17,110.79,111.17,142.1,102.18,81.61,101.15,102.41,102.57,130.29,111.43,89.06,110.32,111.68,111.84,142.1,152,Chile,3.6
chile,2015,Chile,CHL,10981.998795127241,21.229751156063596,6.735420145402999,0.7203936073483153,6.2633686572713,3788921,112.22,41.61435244951114,24.56420906933498,9.179312468143207,111.84,NA,Chile,2015,101.29,89.72,101.89,101.48,100.35,122.35,111.39,98.75,112.06,111.61,110.35,134.57,101.49,89.87,102.04,101.7,100.94,122.35,111.61,98.91,112.22,111.84,111,134.56,152,Chile,3.3
chile,2016,Chile,CHL,11101.010559325197,21.17164983225126,6.571947086885619,0.6395445547561129,2.2621394992854675,3872403,116.01,28.529333118415064,26.443254207974263,9.617075996325283,114.79,NA,Chile,2016,102.36,90.99,104.44,102.57,99.14,114.4,113.51,100.97,115.82,113.73,109.91,126.86,103.3,91.17,104.61,103.52,99.71,114.4,114.55,101.17,116.01,114.79,110.55,126.86,152,Chile,3.3
colombia,2000,Colombia,COL,3692.6062821508876,40.43172600270392,4.728648179432828,2.8182642836818603,3.84937488870753,3623161,88.24,NA,19.016959354218184,11.926157706392374,87.38,NA,Colombia,2000,93.51,99.3,94.58,93.23,92.26,97.39,87.28,92.79,88.3,87.02,86.09,90.92,93.89,98.94,94.51,93.62,92.27,97.39,87.63,92.45,88.24,87.38,86.1,90.92,170,Colombia,9.7
colombia,2001,Colombia,COL,3702.0533806081794,37.62505633168094,5.2931011782926385,2.24203453911621,1.7676432896885643,3553006,89.36,NA,18.16099943263817,11.727748973594252,88.54,NA,Colombia,2001,93.67,95.44,94.3,93.34,92.92,98.19,88.69,90.47,89.31,88.39,87.97,92.99,93.84,95.25,94.35,93.51,92.88,98.19,88.86,90.29,89.36,88.54,87.92,92.99,170,Colombia,9.4
colombia,2002,Colombia,COL,3716.219111358418,37.50067598017125,6.069769447412239,2.294239661754218,4.5507837942672325,3625378,92.25,762.5044642857142,18.672859016701228,12.146836531126779,90.43,NA,Colombia,2002,94.6,93.92,96.1,94.14,92.83,101.07,90.85,90.3,92.32,90.41,89.13,97.08,94.65,93.37,96.04,94.17,92.71,101.07,90.9,89.77,92.25,90.43,89.01,97.08,170,Colombia,9.2
colombia,2003,Colombia,COL,3749.833430284531,37.900856241550244,5.800207912678106,2.4816402585833726,3.0900859742269944,4289072,97.61,727.3679525222552,18.216122560738153,11.363686580914182,93.18,NA,Colombia,2003,96.39,109.25,100.26,96.02,91.85,101.54,93.86,106.5,97.65,93.5,89.42,98.9,96.1,108.99,100.22,95.69,91.69,101.54,93.58,106.25,97.61,93.18,89.27,98.9,170,Colombia,9.2
colombia,2004,Colombia,COL,3917.893794627344,38.20730058584948,4.642362566160985,1.9821318492581737,2.9773175940183876,4442966,100.21,931.6666666666666,17.45329100744929,10.579722159491933,97.51,NA,Colombia,2004,99.1,111.47,101.47,98.96,96.31,101.04,97.81,110.14,100.17,97.67,95.03,99.74,98.95,111.64,101.51,98.8,96.28,101.04,97.67,110.31,100.21,97.51,95,99.74,170,Colombia,9.3
colombia,2005,Colombia,COL,4009.587358614445,38.35691753041911,4.6827454212858015,1.6599516922019903,2.812989249874903,4102681,99.18,315.95948554631804,17.671412800528174,8.868720863412019,98.79,NA,Colombia,2005,98.82,100.07,99.14,98.78,98.44,99.43,98.82,100.18,99.16,98.77,98.41,99.44,98.84,100.12,99.16,98.8,98.46,99.43,98.84,100.23,99.18,98.79,98.43,99.44,170,Colombia,9.7
colombia,2006,Colombia,COL,4244.276144684014,38.01171698963497,4.510924456065004,1.6713673698518343,2.13103963695076,3689641,100.61,252.06937455401413,16.370157590413093,8.875185296823863,103.7,NA,Colombia,2006,102.08,88.46,99.38,102.26,105.25,99.54,103.37,89.68,100.66,103.56,106.56,100.82,102.2,88.23,99.33,102.41,105.26,99.54,103.5,89.45,100.61,103.7,106.56,100.82,170,Colombia,9.6
colombia,2007,Colombia,COL,4555.372372673436,38.247859396124376,4.389361892658466,1.3778191648052078,3.932702394713843,4017672,104.43,236.31002307702337,15.669421482728177,9.14776463326743,106.74,NA,Colombia,2007,103.71,94.76,101.75,103.79,106.01,102.56,106.31,97.24,104.33,106.4,108.64,105.15,104.02,94.42,101.85,104.13,105.99,102.56,106.63,96.9,104.43,106.74,108.63,105.15,170,Colombia,9.3
colombia,2008,Colombia,COL,4697.271584674136,38.40829202343398,3.5242660439132183,1.3074961464565957,-0.806789922479183,4327870,102.55,285.19069940190315,14.758097542272115,10.127531187682083,110.25,NA,Colombia,2008,104.88,102.85,98.69,105.87,112.16,91.16,108.79,106.8,102.39,109.81,116.31,94.58,105.23,102.61,98.84,106.29,112.08,91.16,109.15,106.56,102.55,110.25,116.23,94.58,170,Colombia,9.5
colombia,2009,Colombia,COL,4816.105949449436,38.341595313204145,3.602385933267683,1.2281668655592932,-0.23236338332100104,4183178,99.78,226.9626662072477,15.512533298880893,10.26568697808047,106.49,NA,Colombia,2009,98.01,100.37,95.2,100.51,101.31,63.01,102.83,105.43,99.91,105.46,106.27,66.12,98.79,98.88,95.08,101.5,101.23,63.01,103.64,103.86,99.78,106.49,106.18,66.12,170,Colombia,10.4
colombia,2010,Colombia,COL,5024.446508541684,38.30824695808923,3.505426111366594,1.3545001209096093,0.2986319862254163,3540546,95.53,267.3437763180057,11.898043767061676,9.691113929824605,103.38,NA,Colombia,2010,94.66,82.43,89.97,96.35,100.17,71.04,100.41,87.54,95.46,102.2,106.23,75.37,95.6,81.41,90.04,97.46,100.05,71.04,101.4,86.46,95.53,103.38,106.11,75.37,170,Colombia,11.1
colombia,2011,Colombia,COL,5280.653687381032,37.60342496620099,2.4996314011946597,1.215076947462008,1.9142041665843834,3803230,96.41,271.65425266646287,10.695267881348318,9.512393024328441,106.33,NA,Colombia,2011,95.89,85.74,89.9,98.19,102.93,63.79,102.8,92.02,96.4,105.26,110.32,68.4,96.69,84.78,89.91,99.18,102.88,63.79,103.66,91,96.41,106.33,110.27,68.4,170,Colombia,10.9
colombia,2012,Colombia,COL,5553.4246680171045,38.411538136547996,2.4228907567231226,0.9122881043795075,2.507211608854149,4275177,101.9,288.18301873642986,9.230803161108184,10.321355130226683,111.81,NA,Colombia,2012,100.66,96.22,94.22,103.33,108.23,63.3,109.02,104.33,102.06,111.91,117.19,68.57,100.43,95.2,94.06,103.24,108.23,63.3,108.76,103.22,101.9,111.81,117.18,68.57,170,Colombia,10
colombia,2013,Colombia,COL,5808.120286819244,40.39261069175304,2.640446145926525,0.8561442718879325,7.452347783564079,3821340,108.15,454.9215498663175,9.166071095544174,9.987072625098032,116.55,NA,Colombia,2013,104.59,84.04,98.94,106.18,111.22,82.29,114.39,92.01,108.24,116.13,121.61,90.02,104.85,83.03,98.86,106.57,111.08,82.29,114.68,90.92,108.15,116.55,121.46,90.02,170,Colombia,8.9
colombia,2014,Colombia,COL,6028.179283042657,40.54723763519603,2.872382484337924,0.8141191862578178,2.9094079439292386,4056529,110.35,542.6700297884842,10.923457233796146,9.50521564838077,116.98,NA,Colombia,2014,105.02,89.57,99.98,105.99,110.94,91.46,115.95,99,110.41,117.02,122.46,100.99,104.94,88.73,99.92,105.96,110.81,91.46,115.86,98.07,110.35,116.98,122.31,100.99,170,Colombia,7.9
colombia,2015,Colombia,COL,6178.955893866635,40.25741465750338,4.129912759908168,0.8302363971277694,4.300324870656013,4003631,116.94,537.9433023659363,15.905739862049156,10.293063982645508,120.3,NA,Colombia,2015,107.23,91.82,104.92,107.49,109.95,103.63,119.47,102.41,116.92,119.76,122.47,115.48,107.67,91.06,104.94,107.98,109.81,103.63,119.96,101.57,116.94,120.3,122.32,115.48,170,Colombia,7.1
colombia,2016,Colombia,COL,6228.227098295115,40.25741465750338,4.92458050833498,0.9197487576776106,2.7366802427063277,4401489,114.6,525.45061831400335,18.32624775439677,13.038562844947938,116.67,NA,Colombia,2016,102.5,88.01,101.94,103.35,103.15,90.62,115.2,99.03,114.61,116.16,115.9,101.88,102.87,87.19,101.94,103.8,102.88,90.62,115.62,98.11,114.6,116.67,115.61,101.88,170,Colombia,6.5
